id_x,company_id,year_x,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,return_on_capital_employed_pct,return_on_assets_pct,net_debt_cr,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,composite_quality_score,high_leverage_flag,icr_label,year_y,market_cap_crore,pe_ratio,pb_ratio,dividend_yield_pct,id_y,company_name,score
678,JSWSTEEL,Mar 2024,5.127252779904689,16.089162657280323,11.5528718021347,1.1328,3.6591,0.7679,-2389.0,14467.0,36.0,25.4652,25.0,87984,12078.0,17.903086572534153,3.937287733986257,,5.171426891463637,18.35267241374161,,-45.918128630424306,-3.309676575882059,,,,,,,,2024.0,2612646.38,69.27,4.37,2.94,JSWSTEEL,JSW Steel Ltd,35
1064,TATASTEEL,Mar 2024,-2.1425049417247384,9.70803461170916,-5.334926929972293,0.9462,2.1634,0.8509,6048.0,14253.0,-4.0,7.3805,-101.0,87082,20301.0,9.068374302829994,-1.823164211026616,,-3.2391510550720093,9.590062609976924,,-60.73673708475865,16.570169779243948,,,,,,,,2024.0,369110.65,48.97,9.23,1.0,TATASTEEL,Tata Steel Ltd,30
46,ADANIENT,Mar 2024,3.458790097592848,11.799296833677312,8.534650424813185,1.6714,2.7493,0.6004,-8455.0,18767.0,28.0,34.2772,5.0,65310,10312.0,11.996819496867396,2.076768834144944,,13.80095503305363,18.708144352381307,,97.66748814300222,42.383518819479214,,,,,,,,2024.0,187927.97,58.87,10.41,0.83,ADANIENT,Adani Enterprises Ltd,30
423,GAIL,Mar 2024,7.433122166511544,10.743987750322754,12.861540060002339,0.283,23.6245,1.0681,4360.0,8226.0,15.0,1.1711,37.0,21794,12586.0,17.19387393588485,7.939231170080571,,13.62223082149776,13.414957612749934,,-2.111342394893889,3.9362227586764664,,,,,,,,2024.0,1531867.57,25.84,9.54,0.31,GAIL,GAIL (India) Ltd,30
933,POWERGRID,Mar 2024,33.97028990249329,86.87476823070044,17.870011245496066,1.4173,4.603,0.1828,24176.0,13114.0,17.0,0.937,67.0,123516,37290.0,19.16909551793869,6.208612241806171,,3.2489005428976148,3.950424143694753,,-2.253607736704233,7.276136071252526,,,,,,,,2024.0,372584.24,64.39,5.1,3.09,POWERGRID,Power Grid Corporation of India Ltd,30
813,NTPC,Mar 2024,11.950633329785267,28.82672926202094,13.273598407068633,1.4755,4.605,0.3724,8644.0,32141.0,21.0,1.6573,36.0,237131,40785.0,14.238351502233304,4.450861504179203,,11.900084578583957,11.172629324937455,,9.954890802806293,13.629190132117452,,,,,,,,2024.0,907823.11,30.8,5.24,0.06,NTPC,NTPC Ltd,30
375,DLF,Mar 2024,42.38369379181578,33.04807841916913,6.908270142781061,0.1226,7.4579,0.1088,1010.0,1529.0,11.0,7.9659,45.0,4834,2539.0,5.9979667909183325,4.611555976908361,,6.986906080310562,2.8509842813103647,,38.71846355560964,,,,,,,,,2024.0,1381712.03,46.26,14.32,2.58,DLF,DLF Ltd,25
34,ADANIENSOL,Mar 2024,7.201782380923707,34.38911302462817,9.461276797721698,2.9325,2.2848,0.2837,1095.0,4943.0,10.0,1.1337,0.0,37070,6038.0,12.71750719156726,2.043117291332126,,25.20945519206763,14.122619692797468,,-21.891384234105825,-3.558908109128045,,,,,,,,2024.0,348517.36,58.5,9.05,1.65,ADANIENSOL,Adani Energy Solutions Ltd,25
231,BHARTIARTL,Mar 2024,5.706018055499993,52.20093077836007,10.35839213740181,2.6095,3.3055,0.3393,27809.0,51089.0,13.0,2.8717,62.0,215592,78898.0,25.104372407456466,1.9361158683224027,,10.083597942686229,12.174327059539225,,18.489780764374487,,,,,,,,,2024.0,378605.83,63.78,6.28,1.02,BHARTIARTL,Bharti Airtel Ltd,25
101,AMBUJACEM,Mar 2024,14.288299155609169,19.300361881785282,11.428984947896565,0.0169,28.2645,0.5081,-3295.0,8941.0,16.0,9.4218,12.0,699,5646.0,18.505515359981022,7.2600787606687,,4.284704216891733,3.9203012559892336,,1.4169951856237484,6.822316832014619,,,,,,,,2024.0,1281411.04,55.62,9.21,3.1,AMBUJACEM,Ambuja Cements Ltd,25
255,BHEL,Mar 2024,1.180262001423011,2.9757669610346125,1.1539405843358703,0.3624,1.593,0.3996,-2382.0,1331.0,1.0,3.5112,31.0,8856,-3713.0,3.9616747762359585,0.4716665551615709,,6.79179835016217,3.775989649351752,,0.0,,,,,,,,,2024.0,540053.85,29.8,11.43,4.04,BHEL,Bharat Heavy Electricals Limited,25
801,NHPC,Mar 2024,41.81893687707641,49.90656146179402,10.407730866621879,0.8413,11.2434,0.1032,970.0,5968.0,4.0,0.3853,53.0,32561,6938.0,9.592635729621263,4.317394985905228,,1.9520242819681455,-0.6437260940230005,,-3.258156054611683,0.42683394328184576,,,,,,,,2024.0,1740404.25,71.17,13.74,1.68,NHPC,NHPC Ltd,25
652,JINDALSTEL,Mar 2024,11.802438733764944,20.260555268697622,13.410506363390198,0.3717,8.0046,0.64,-2336.0,8344.0,58.0,44.316,3.0,16472,6008.0,17.039547279068238,7.553764807565204,,-0.7528952936395439,5.693058076567659,,-9.230590992786015,,,,,,,,,2024.0,396587.97,77.64,5.73,1.9,JINDALSTEL,Jindal Steel & Power Ltd,25
363,DIVISLAB,Mar 2024,20.395156150414277,28.170809432759718,11.78984599513669,0.0002,636.25,0.5074,992.0,269.0,60.0,25.6057,50.0,3,1261.0,18.7490791218506,10.34928848641656,,-1.3041361575565125,9.814271556061938,,-14.71742164604024,5.922384104881218,,,,,,,,2024.0,1615028.67,69.95,12.34,1.39,DIVISLAB,Divis Laboratories Ltd,25
654,JIOFIN,Mar 2024,86.52291105121293,84.04312668463612,1.153456416595399,0.0,198.8,0.0128,763.0,1441.0,3.0,2.1903,0.0,0,-678.0,1.42870489482346,1.1079433671814058,,,,,,,,,,,,,,2024.0,1401774.99,34.24,9.91,3.09,JIOFIN,Jio Financial Services Ltd,25
435,GODREJCP,Mar 2024,-3.9798524404086266,20.977582292849036,-4.45308779171297,0.2558,2.4129,0.7664,-1365.0,3435.0,-5.0,12.351,,3222,2070.0,4.7281921618204805,-3.050239234449761,,4.854477401012147,7.384121546873557,,,,,,,,,,,2024.0,1327797.2,33.59,8.07,3.09,GODREJCP,Godrej Consumer Products Ltd,25
54,ADANIGREEN,Mar 2024,13.665943600867678,79.3709327548807,12.812690665039659,6.5953,1.7139,0.1047,-13347.0,21060.0,7.0,0.6208,0.0,64858,7713.0,11.487173994537567,1.430420271098699,,28.06860759217853,33.43381355873236,,57.97901080875047,,,,,,,,,2024.0,510512.78,45.26,6.24,0.89,ADANIGREEN,Adani Green Energy Ltd,15
447,GRASIM,Mar 2024,7.578371940325857,20.763028905617738,11.196462612658342,1.5471,3.0158,0.3178,-33833.0,23114.0,85.0,66.6564,12.0,137155,-10719.0,12.39017218167647,2.4085451668947577,,12.734597823081328,14.972652419367138,,-8.116043578698006,5.539103851269034,,,,,,,,2024.0,478951.82,79.35,5.68,0.98,GRASIM,Grasim Industries Ltd,15
1100,TECHM,Mar 2024,4.60996999769213,8.666051234710363,8.987963553189097,0.0951,13.8597,1.205,5058.0,1318.0,24.0,6.0474,150.0,2537,6376.0,18.60234198452373,5.555169297086839,,5.534078619522664,7.315444539565097,,-12.47418023725977,-0.6341138314815087,,,,,,,,2024.0,3021095.64,57.4,7.43,0.64,TECHM,Tech Mahindra Ltd,15
